app_id,app_name,category,rating,reviews,file_size,installs,app_type,price,content_rating
285,Newton Mail - Email App for Gmail Outlook IMAP,COMMUNICATION,4,122595,30M,1000000,Free,0,Everyone
286,GO Notifier,COMMUNICATION,4.2,124346,695k,10000000,Free,0,Everyone
287,Mail1Click - Secure Mail,COMMUNICATION,4.1,255,1.6M,10000,Free,0,Everyone
288,Daum Mail - Next Mail,COMMUNICATION,4.3,41420,19M,5000000,Free,0,Everyone
289,Vonage Mobile Call Video Text,COMMUNICATION,4.1,29208,23M,1000000,Free,0,Everyone
290,JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,4.6,191032,26M,5000000,Free,0,Everyone
291,Calculator,DATING,2.6,57,6.2M,1000,Paid,6.99,Everyone
292,Truth or Dare Pro,DATING,0,0,20M,50,Paid,1.49,Teen
293,Private Dating Hide App- Blue for PrivacyHider,DATING,0,0,18k,100,Paid,2.99,Everyone
294,Ad Blocker for SayHi,DATING,0,4,1.2M,100,Paid,3.99,Teen
295,AMBW Dating App Asian Men Black Women Interracial,DATING,3.5,2,17M,100,Paid,7.99,Mature 17
296,OkCupid Dating,DATING,4.1,285726,15M,10000000,Free,0,Mature 17
297,Hily Dating Chat Match Meet and Hook up,DATING,4.1,2556,56M,100000,Free,0,Mature 17
298,Hinge Dating and Relationships,DATING,4.2,7779,12M,500000,Free,0,Mature 17
299,Casual Dating and Adult Singles - Joyride,DATING,4.5,61637,11M,5000000,Free,0,Mature 17
300,BBW Dating and Plus Size Chat,DATING,4.4,12632,29M,1000000,Free,0,Mature 17
301,CMB Free Dating App,DATING,4,48845,40M,1000000,Free,0,Mature 17
302,eharmony - Online Dating App,DATING,3.1,31320,53M,5000000,Free,0,Mature 17
303,Free Dating App and Flirt Chat - Match with Singles,DATING,4.4,172460,3.1M,5000000,Free,0,Mature 17
304,Chispa the Dating App for Latino Latina Singles,DATING,4.2,4195,24M,100000,Free,0,Mature 17
305,Clover Dating App,DATING,4.1,11633,23M,500000,Free,0,Mature 17
306,Black People Meet Singles Date,DATING,3.9,10212,5.0M,1000000,Free,0,Mature 17
307,Mingle2 - Free Online Dating and Singles Chat Rooms,DATING,4.3,37053,44M,1000000,Free,0,Mature 17
308,Free Dating App and Flirt Chat - Cheers,DATING,4.4,667,27M,10000,Free,0,Mature 17
309,stranger chat - anonymous chat,DATING,3.5,13202,6.1M,1000000,Free,0,Mature 17
310,Free Dating Hook Up Messenger,DATING,3.3,1157,21M,100000,Free,0,Mature 17
311,Find Real Love  YouLove Premium Dating,DATING,4.5,212626,11M,10000000,Free,0,Mature 17
312,Once - Quality Matches Every day,DATING,4.4,222888,21M,1000000,Free,0,Mature 17
313,BLK - Swipe. Match. Chat.,DATING,4.1,2067,24M,100000,Free,0,Mature 17
314,Cougar Dating Life  Date Older Women Sugar Mummy,DATING,3.9,1643,31M,500000,Free,0,Mature 17
315,Howlr,DATING,3.9,105,27M,5000,Free,0,Mature 17
316,Stranger Chat and Date,DATING,3.6,3414,6.2M,500000,Free,0,Mature 17
317,RandoChat - Chat roulette,DATING,3.6,11806,12M,1000000,Free,0,Mature 17
318,BeWild Free Dating and Chat App,DATING,3.4,1999,8.0M,100000,Free,0,Mature 17
319,FastMeet Chat Dating Love,DATING,4.2,22544,5.9M,1000000,Free,0,Mature 17
320,Free Dating App - YoCutie - Flirt Chat and Meet,DATING,4.1,97684,7.9M,1000000,Free,0,Mature 17
321,OurTime Dating for Singles 50,DATING,3.4,2519,5.0M,100000,Free,0,Mature 17
322,FarmersOnly Dating,DATING,3,1146,1.4M,100000,Free,0,Mature 17
323,Dating for 50 plus Mature Singles  FINALLY,DATING,4.6,13046,13M,500000,Free,0,Mature 17
324,Sudy  Meet Elite and Rich Single,DATING,4.1,17268,40M,500000,Free,0,Mature 17
325,Christian Dating For Free App,DATING,3.9,8722,13M,500000,Free,0,Mature 17
326,Just She - Top Lesbian Dating,DATING,1.9,953,19M,100000,Free,0,Mature 17
327,Single Parent Meet #1 Dating,DATING,3.5,2593,5.0M,500000,Free,0,Mature 17
328,EliteSingles  Dating for Single Professionals,DATING,2.5,5377,19M,500000,Free,0,Mature 17
329,Millionaire Match Rich Singles Dating App,DATING,3.9,852,27M,100000,Free,0,Mature 17
330,InterracialCupid - Interracial Dating App,DATING,3.4,212,3.0M,50000,Free,0,Mature 17
331,Sugar Mommas Dating And Single Search,DATING,3.5,1972,13M,1000000,Free,0,Mature 17
332,Hide App Private Dating Safe Chat - PrivacyHider,DATING,4.4,35206,7.2M,1000000,Free,0,Everyone
333,muzmatch Muslim and Arab Singles Marriage and Dating,DATING,3.8,5164,25M,100000,Free,0,Mature 17
334,Sugar Daddy Dating App,DATING,2.5,277,5.7M,100000,Free,0,Mature 17
335,Adult Dirty Emojis,DATING,2.8,80,5.5M,10000,Free,0,Teen
336,Meet4U - Chat Love Singles!,DATING,4.2,40035,6.5M,1000000,Free,0,Mature 17
337,SnpCupid Dating,DATING,3.5,1093,5.8M,100000,Free,0,Mature 17
338,Adult Dating - AdultFinder,DATING,3.3,1601,3.8M,500000,Free,0,Mature 17
339,Gay Sugar Daddy Dating and Hookup  Sudy Gay,DATING,4.1,2212,41M,100000,Free,0,Mature 17
340,Meet24 - Love Chat Singles,DATING,4.2,57081,7.9M,1000000,Free,0,Mature 17
341,BBWCupid - BBW Dating App,DATING,3.5,241,2.8M,50000,Free,0,Mature 17
342,ChatVideo Meet new people,DATING,4.2,63986,20M,5000000,Free,0,Mature 17
343,TryDate - Free Online Dating App Chat Meet Adults,DATING,4.4,7888,15M,500000,Free,0,Mature 17
344,Black White Interracial Dating - Interracial Match,DATING,4.1,535,28M,100000,Free,0,Mature 17
345,USA Singles Meet Match and Date Free - Date,DATING,4.2,5084,9.6M,100000,Free,0,Mature 17
346,FlirtChat - Free Dating/Flirting App,DATING,4.3,2430,13M,500000,Free,0,Mature 17
347,The League,DATING,3,837,9.4M,100000,Free,0,Mature 17
348,Herpes Dating 1000K Singles,DATING,4,738,27M,10000,Free,0,Mature 17
349,Heart mill,DATING,3.3,4631,45M,100000,Free,0,Mature 17
350,95Live -SG#1 Live Streaming App,DATING,4.1,4953,15M,1000000,Free,0,Teen
351,Mutual - LDS Dating,DATING,3.7,1439,38M,50000,Free,0,Mature 17
352,2RedBeans,DATING,4,337,32M,10000,Free,0,Mature 17
353,SweetRing - Meet Match Date,DATING,4,51698,63M,1000000,Free,0,Mature 17
354,BiggerCity Chat for gay bears chubs and chasers,DATING,4.1,923,44M,100000,Free,0,Mature 17
355,SilverSingles The 50 Dating App,DATING,3.3,149,16M,10000,Free,0,Mature 17
356,Herpes Positive Singles Dating,DATING,4.4,198,28M,10000,Free,0,Mature 17
357,Glam - Premium Dating App,DATING,4.3,23170,9.0M,500000,Free,0,Mature 17
358,iDates - Chats Flirts Dating Love and Relations,DATING,3.4,13890,20M,500000,Free,0,Mature 17
359,JustDating,DATING,4,13440,49M,500000,Free,0,Mature 17
360,Interracial Match Dating App,DATING,3.6,143,27M,10000,Free,0,Mature 17
361,Russian Dating and Chat for Russian speaking RusDate,DATING,4.2,1059,18M,100000,Free,0,Mature 17
362,Sky People (SPI) A secure blind date through authentication by Seoul National University,DATING,3.5,894,14M,100000,Free,0,Mature 17
363,Sweet mi - unlimited hunnam hunting blind date,DATING,4,6191,27M,500000,Free,0,Mature 17
364,Mingle - Online Dating App to Chat and Meet People,DATING,4.1,15081,38M,1000000,Free,0,Mature 17
365,BBW Dating and Curvy Singles Chat- LargeFriends,DATING,4.4,218,27M,10000,Free,0,Mature 17
366,Hitwe - meet people and chat,DATING,4.2,243950,21M,10000000,Free,0,Mature 17
367,A hundred,DATING,4.1,236,8.8M,10000,Free,0,Mature 17
368,JustSayHi- Dating App. Chat and Meet Singles Nearby,DATING,4.2,5152,38M,100000,Free,0,Mature 17
369,WannaMeet  Dating and Chat App,DATING,4.1,6701,11M,1000000,Free,0,Mature 17
370,Luxy Pro- Elite Dating Single,DATING,3.9,742,26M,50000,Free,0,Mature 17
371,Dating Network,DATING,4,187,19M,10000,Free,0,Mature 17
372,Chatting - Free chat random chat boyfriend girlfriend,DATING,4.2,2506,6.1M,500000,Free,0,Mature 17
373,iPair-Meet Chat Dating,DATING,4.5,182986,77M,5000000,Free,0,Mature 17
374,Meet chat and date. Free dating app - Chocolate app,DATING,3.9,8661,9.5M,1000000,Free,0,Mature 17
375,Transenger  Ts Dating and Chat for Free,DATING,3.6,8,14M,1000,Free,0,Mature 17
376,O-Star,DATING,4.4,59,38M,5000,Free,0,Everyone
377,Free Cam Girls - Live Webcam,DATING,3.5,35,16M,1000,Free,0,Mature 17
378,Cardi B Live Stream Video Chat - Prank,DATING,4.4,28,3.4M,500,Free,0,Everyone
379,Live Girls Talk - Free Video Chat,DATING,4.8,125,4.7M,5000,Free,0,Mature 17
380,Live Talk - Free Text and Video Chat,DATING,4.6,185,5.0M,10000,Free,0,Mature 17
381,Chat Kids - Chat Room For Kids,DATING,4.7,6,4.9M,100,Free,0,Mature 17
382,Girls Live Chat - Free Text and Video Chat,DATING,4.8,110,4.9M,10000,Free,0,Mature 17
383,Random Video Chat,DATING,0,3,16M,1000,Free,0,Mature 17
384,MouseMingle,DATING,2.7,3,3.9M,100,Free,0,Mature 17
385,American Girls Mobile Numbers,DATING,5,5,4.4M,1000,Free,0,Mature 17
386,Random Video Chat App With Strangers,DATING,0,3,4.8M,1000,Free,0,Mature 17
387,FREE VIDEO CHAT - LIVE VIDEO AND TEXT CHAT,DATING,4.8,84,4.5M,1000,Free,0,Mature 17
388,Awake Dating,DATING,5,2,70M,100,Free,0,Mature 17
389,Live Chat - Free Video Chat Rooms,DATING,4.8,20,4.9M,500,Free,0,Mature 17
390,Meet With Strangers Video Chat and Dating,DATING,0,2,3.7M,500,Free,0,Mature 17
391,FREE LIVE TALK,DATING,4.9,776,4.9M,5000,Free,0,Mature 17
392,Random Chat App with Strangers,DATING,3,2,16M,100,Free,0,Mature 17
393,Ost. Zombies Cast - New Music and Lyrics,DATING,0,1,4.6M,100,Free,0,Teen
394,Dating White Girls,DATING,0,0,3.6M,50,Free,0,Mature 17
395,Live Chat - Free Video Talk,DATING,4.7,14,21M,5000,Free,0,Mature 17
396,Geeks Dating,DATING,0,0,13M,50,Free,0,Mature 17
397,Live chat - free video chat,DATING,0,1,8.7M,500,Free,0,Mature 17
398,House party - live chat,DATING,1,1,9.2M,10,Free,0,Mature 17
399,Fishing Brain and Boating Maps Marine,DATING,0,3,6.9M,500,Free,0,Everyone
400,CAM5678 Video Chat,DATING,0,0,39M,500,Free,0,Mature 17
401,Video chat live advices,DATING,0,0,8.0M,100,Free,0,Everyone
402,chat live chat,DATING,0,24,3.9M,1000,Free,0,Mature 17
403,Pet Lovers Dating,DATING,0,0,14M,10,Free,0,Mature 17
404,Friend Find free chat  flirt dating app,DATING,0,23,11M,100,Free,0,Mature 17
405,Latin Dating,DATING,0,0,13M,10,Free,0,Mature 17
406,Spine- The dating app,DATING,5,5,9.3M,500,Free,0,Teen
407,Online Chat Girls Meet,DATING,4.7,18,5.0M,500,Free,0,Mature 17
408,Wifi Mingle,DATING,0,0,10.0M,10,Free,0,Everyone
409,Girls Live Talk - Free Text and Video Chat,DATING,5,6,5.0M,100,Free,0,Mature 17
410,Soy Luna - Top Music And Lyrics,DATING,0,1,5.0M,100,Free,0,Teen
411,When Will You Get Married,DATING,0,2,3.6M,10,Free,0,Everyone
412,HOW TO ASK A GIRL OUT,DATING,0,0,19M,10,Free,0,Everyone
413,Online Girls Chat Group,DATING,5,5,5.0M,100,Free,0,Mature 17
414,The DJ - Match with People,DATING,0,0,9.8M,50,Free,0,Mature 17
415,Toronto Dating,DATING,0,0,14M,100,Free,0,Mature 17
416,i miss you quotes and photos,DATING,0,0,5.0M,100,Free,0,Everyone
417,JoJo Siwa Top Hits Music,DATING,0,0,4.9M,10,Free,0,Teen
418,UK Girls Mobile Numbers,DATING,3,1,5.5M,500,Free,0,Mature 17
419,chat saudi arabia,DATING,4.1,11,11M,1000,Free,0,Mature 17
420,Chat Click - Dating Search,DATING,0,4,3.8M,500,Free,0,Mature 17
421,Iraq love chat,DATING,0,14,5.0M,50,Free,0,Teen
422,Healthy Relationships Guide,DATING,0,0,8.2M,1,Free,0,Everyone
423,following,DATING,0,1,21M,10,Free,0,Mature 17
424,Gods by Night,DATING,0,104,12M,1000,Free,0,Mature 17
425,PlusOne,DATING,0,0,10M,1,Free,0,Mature 17
426,Love Calendar - Couple Sharing Calendar and CoupleDay,DATING,0,14,3.3M,50,Free,0,Everyone
427,Speeding Joyride and Car Meet App,DATING,5,3,25M,100,Free,0,Mature 17
428,LOBSTR - go on a lunch date,DATING,3.7,101,15M,10000,Free,0,Mature 17
429,Titanic App - Feminist Dating Application,DATING,4.5,120,10M,500,Free,0,Mature 17
430,French Chat Room,DATING,4.2,24,4.9M,1000,Free,0,Mature 17
431,Soul Mate,DATING,0,0,4.4M,10,Free,0,Mature 17
432,Diamond Engagement Rings,DATING,0,0,3.5M,5,Free,0,Everyone
433,Dating Tips For Men,DATING,0,0,7.8M,10,Free,0,Everyone
434,Halalguur,DATING,4.3,6,9.0M,100,Free,0,Mature 17
435,Find Lover,DATING,0,21,4.7M,1000,Free,0,Mature 17
436,2Date Dating App Love and matching,DATING,4.4,41605,8.1M,500000,Free,0,Mature 17
437,Teenage Chat and Dating,DATING,3.4,5,14M,500,Free,0,Mature 17
438,Girls Online Talk - Free Text and Video Chat,DATING,4.7,791,3.7M,10000,Free,0,Mature 17
439,Online Girls Chat,DATING,4.8,5323,3.5M,50000,Free,0,Mature 17
440,LIVE VIDEO TALK,DATING,4.7,478,4.5M,10000,Free,0,Mature 17
441,SkyLove  Dating and chat,DATING,3.5,69,36M,5000,Free,0,Mature 17
442,Free Live Talk-Video Call,DATING,4.7,158,4.5M,10000,Free,0,Mature 17
443,FindLoving,DATING,3.8,24,19M,1000,Free,0,Mature 17
444,Sugar Daddies Dating App,DATING,2.9,53,14M,10000,Free,0,Mature 17
445,Chat Mexico meet people flirt and friendship,DATING,0,8,9.3M,5000,Free,0,Mature 17
446,TED,EDUCATION,4.6,181893,18M,10000000,Free,0,Everyone 10
447,English Communication - Learn English for Chinese (Learn English for Chinese),EDUCATION,4.7,2544,18M,100000,Free,0,Everyone
448,Khan Academy,EDUCATION,4.6,85375,21M,5000000,Free,0,Everyone
449,Learn English with Wlingua,EDUCATION,4.7,314299,3.3M,10000000,Free,0,Everyone
450,Ai La Trieu Phu - ALTP Free,EDUCATION,0,776,24M,100000,Free,0,Everyone
451,Princess Coloring Book,EDUCATION,4.5,9770,39M,5000000,Free,0,Everyone
452,Learn Spanish - Español,EDUCATION,4.7,32346,3.2M,1000000,Free,0,Everyone
453,English Grammar Test,EDUCATION,4.8,4075,5.1M,500000,Free,0,Everyone
454,Speed Reading,EDUCATION,4.6,10611,11M,500000,Free,0,Everyone
455,English for beginners,EDUCATION,4.6,9321,27M,1000000,Free,0,Everyone
456,Flame,EDUCATION,4.6,56065,37M,1000000,Free,0,Everyone
457,Learn Japanese Korean Chinese Offline and Free,EDUCATION,4.9,133136,26M,1000000,Free,0,Everyone
458,Kids Mode,EDUCATION,3.8,2469,11M,500000,Free,0,Everyone
459,Dinosaurs Coloring Pages,EDUCATION,4.4,390,41M,500000,Free,0,Everyone
460,Cars Coloring Pages,EDUCATION,4.4,1090,49M,1000000,Free,0,Everyone
461,Babbel  Learn Languages,EDUCATION,4.3,266948,21M,10000000,Free,0,Everyone
462,Math Tricks,EDUCATION,4.5,342918,8.1M,10000000,Free,0,Everyone
463,Monster Truck Driver and Racing,EDUCATION,4.4,748,51M,1000000,Free,0,Everyone
464,Learn English Words Free,EDUCATION,4.6,172640,14M,5000000,Free,0,Everyone
465,Japanese dictionary application,EDUCATION,3.9,61,18M,50000,Free,0,Mature 17
466,English speaking texts,EDUCATION,4.4,1619,3.0M,1000000,Free,0,Everyone
467,Thai Handwriting,EDUCATION,4.3,3168,19M,1000000,Free,0,Everyone
468,Kanji test  Han search Kanji training (free version),EDUCATION,4.2,6736,22M,1000000,Free,0,Mature 17
469,Game for KIDS KIDS match'em,EDUCATION,4.4,7005,6.9M,1000000,Free,0,Everyone
470,Flippy Campus - Buy and sell on campus at a discount,EDUCATION,4,889,7.4M,500000,Free,0,Everyone
471,Free intellectual training game application |,EDUCATION,4.2,5741,84M,1000000,Free,0,Everyone
472,ABC Preschool Free,EDUCATION,3.8,27572,25M,5000000,Free,0,Everyone
473,PINKFONG Baby Shark,EDUCATION,4.5,10852,18M,1000000,Free,0,Everyone
474,Learn English for beginners,EDUCATION,4.5,1929,2.5M,500000,Free,0,Everyone
475,Listen and learn English in seven days,EDUCATION,4.3,1516,3.9M,100000,Free,0,Everyone
476,Learn English from Persian Persian to English,EDUCATION,4.3,423,21M,100000,Free,0,Everyone
477,English with Lingualeo,EDUCATION,4.7,254519,27M,5000000,Free,0,Everyone
478,Udemy - Online Courses,EDUCATION,4.5,99020,18M,1000000,Free,0,Everyone
479,edX - Online Courses by Harvard MIT and more,EDUCATION,4.6,32381,10M,1000000,Free,0,Everyone 10
480,Memorado - Brain Games,EDUCATION,4.4,56897,97M,1000000,Free,0,Everyone
481,Lynda - Online Training Videos,EDUCATION,4.2,8599,17M,1000000,Free,0,Everyone
482,QuizandLearn Python,EDUCATION,4,304,2.0M,10000,Free,0,Everyone
483,C Tutorials,EDUCATION,4.1,358,1.9M,50000,Free,0,Everyone
484,C Programming,EDUCATION,4.3,11904,1.8M,1000000,Free,0,Everyone
485,Udacity - Lifelong Learning,EDUCATION,4.3,22384,17M,1000000,Free,0,Everyone
486,Learn C,EDUCATION,4.6,73404,5.3M,1000000,Free,0,Everyone
487,Learn JavaScript,EDUCATION,4.6,25183,5.4M,1000000,Free,0,Everyone
488,Learn Java,EDUCATION,4.7,52743,5.4M,1000000,Free,0,Everyone
489,Learn HTML,EDUCATION,4.7,61749,5.4M,1000000,Free,0,Everyone
490,Programming Hub Learn to code,EDUCATION,4.3,55704,15M,1000000,Free,0,Everyone
491,Learn SQL,EDUCATION,4.7,19277,5.3M,1000000,Free,0,Everyone
492,Ready4 SAT (Prep4 SAT),EDUCATION,4.6,13612,48M,100000,Free,0,Everyone
493,Socratic - Math Answers and Homework Help,EDUCATION,4.6,37862,5.4M,1000000,Free,0,Everyone
494,Ready4 GMAT (Prep4 GMAT),EDUCATION,4.6,18372,47M,100000,Free,0,Everyone
495,Pocket GMAT Math,EDUCATION,4.3,656,556k,10000,Free,0,Everyone
496,GMAT Question Bank,EDUCATION,4.2,240,29M,10000,Free,0,Everyone
497,GRE Tutor,EDUCATION,4,275,2.3M,50000,Free,0,Everyone
498,play2prep ACT SAT prep,EDUCATION,4.2,3692,4.4M,100000,Free,0,Everyone
499,SAT Test,EDUCATION,4.1,2363,6.6M,100000,Free,0,Everyone
500,Pocket SAT Math,EDUCATION,4,430,526k,10000,Free,0,Everyone
501,TOEFL Prep and Practice from Magoosh,EDUCATION,4.5,756,12M,100000,Free,0,Everyone
502,GRE Flashcards by Kaplan,EDUCATION,4,316,29M,50000,Free,0,Everyone
503,Rosetta Stone Learn to Speak and Read New Languages,EDUCATION,4.5,172505,76M,5000000,Free,0,Everyone
504,LinkedIn Learning Online Courses to Learn Skills,EDUCATION,4.6,7973,18M,1000000,Free,0,Everyone
505,Free english course,EDUCATION,4.7,142632,6.9M,5000000,Free,0,Everyone
506,Learn 50 languages,EDUCATION,4.4,55256,14M,5000000,Free,0,Everyone
507,Babbel  Learn Spanish,EDUCATION,4.4,54798,11M,1000000,Free,0,Everyone
508,Mango Languages Lovable Language Courses,EDUCATION,4,4815,19M,500000,Free,0,Everyone
509,Learn English with Aco,EDUCATION,4.6,75112,6.5M,1000000,Free,0,Everyone
510,Learn to Speak English,EDUCATION,4.4,33646,7.0M,1000000,Free,0,Everyone
511,busuu Learn Languages - Spanish English and More,EDUCATION,4.3,206527,21M,10000000,Free,0,Everyone 10
512,Study Checker,EDUCATION,4.2,3816,2.6M,500000,Free,0,Everyone
513,My Study Life - School Planner,EDUCATION,4.3,47847,21M,1000000,Free,0,Everyone
514,HomeWork,EDUCATION,4.3,16195,5.2M,1000000,Free,0,Everyone
515,Next Gen Science Standards,EDUCATION,4.3,206,18M,50000,Free,0,Everyone
516,Teacher's Gradebook - Additio,EDUCATION,4.2,3241,16M,100000,Free,0,Everyone
517,Common Core,EDUCATION,4,835,15M,100000,Free,0,Everyone
518,Homework Planner,EDUCATION,4,2525,1.2M,100000,Free,0,Everyone
519,Edmodo,EDUCATION,4.1,200058,18M,10000000,Free,0,Everyone
520,Socrative Teacher,EDUCATION,3.9,1239,1.8M,100000,Free,0,Everyone
521,Training schedule - AllUniver,EDUCATION,4.1,702,7.6M,10000,Free,0,Everyone
522,ClassDojo,EDUCATION,4.4,148550,59M,10000000,Free,0,Everyone
523,Lerni. Learn languages.,EDUCATION,4,3847,6.9M,500000,Free,0,Everyone
524,HelloTalk  Chat Speak and Learn Foreign Languages,EDUCATION,4.4,84309,41M,5000000,Free,0,Everyone
525,Innovative Learn 34 Languages,EDUCATION,4.5,14206,21M,500000,Free,0,Everyone
526,Chegg Study - Homework Help,EDUCATION,4.3,14700,21M,1000000,Free,0,Everyone
527,EasyBib Citation Generator,EDUCATION,3.5,1405,7.3M,100000,Free,0,Everyone
528,SoloLearn Learn to Code for Free,EDUCATION,4.8,256079,7.6M,1000000,Free,0,Teen
529,Blinkist - Nonfiction Books,EDUCATION,4.1,16103,13M,1000000,Free,0,Everyone
530,Sago Mini Hat Maker,EDUCATION,4.9,11,63M,1000,Paid,3.99,Everyone
531,Fuzzy Numbers Pre-K Number Foundation,EDUCATION,4.7,21,44M,1000,Paid,5.99,Everyone
532,Toca Life City,EDUCATION,4.7,31085,24M,500000,Paid,3.99,Everyone
533,Toca Life Hospital,EDUCATION,4.7,3528,24M,100000,Paid,3.99,Everyone
534,Complete Spanish Movies,ENTERTAINMENT,4,11656,4.5M,1000000,Free,0,Everyone
535,Tubi TV - Free Movies and TV,ENTERTAINMENT,4.3,296771,11M,10000000,Free,0,Teen
536,Mobile TV,ENTERTAINMENT,3.5,10939,4.6M,10000000,Free,0,Everyone
537,Motorola Spotlight Playera,ENTERTAINMENT,4.6,22508,3.3M,10000000,Free,0,Everyone
538,Vigo Lite,ENTERTAINMENT,4.2,10291,6.5M,5000000,Free,0,Teen
539,The green alien dance,ENTERTAINMENT,3.8,6979,12M,1000000,Free,0,Everyone
540,H TV,ENTERTAINMENT,4.3,103078,5.6M,5000000,Free,0,Everyone
541,StarTimes - Live International Champions Cup,ENTERTAINMENT,4.4,17682,9.7M,1000000,Free,0,Everyone
542,Cinematic Cinematic,ENTERTAINMENT,4.4,37000,15M,1000000,Free,0,Mature 17
543,Talking Angela,ENTERTAINMENT,3.7,1828284,52M,100000000,Free,0,Everyone
544,Radio Javan,ENTERTAINMENT,4.4,46916,4.5M,1000000,Free,0,Everyone
545,Talking Ginger 2,ENTERTAINMENT,4.2,702975,49M,50000000,Free,0,Everyone
546,Girly Lock Screen Wallpaper with Quotes,ENTERTAINMENT,4.2,32458,18M,5000000,Free,0,Everyone
547,No.Draw - Colors by Number 2018,ENTERTAINMENT,4.5,235496,13M,10000000,Free,0,Everyone
548,Movies by Flixster with Rotten Tomatoes,ENTERTAINMENT,4.5,653008,16M,10000000,Free,0,Everyone
549,Low Poly  Puzzle art game,ENTERTAINMENT,4.5,23063,17M,1000000,Free,0,Everyone
550,Amazon Prime Video,ENTERTAINMENT,4.2,411683,24M,50000000,Free,0,Teen
551,IMDb Movies and TV,ENTERTAINMENT,4.2,501498,12M,100000000,Free,0,Teen
552,Ziggo GO,ENTERTAINMENT,4.1,29690,78M,1000000,Free,0,Teen
553,PlayStation App,ENTERTAINMENT,4.2,613059,25M,50000000,Free,0,Everyone
554,Talking Ben the Dog,ENTERTAINMENT,4.3,1633682,57M,100000000,Free,0,Everyone
555,Trailer Addict Movie Trailers,ENTERTAINMENT,3.9,2646,9.1M,100000,Free,0,Teen
556,Cinemark Theatres,ENTERTAINMENT,4.1,21867,39M,1000000,Free,0,Teen
557,Marcus Theatres,ENTERTAINMENT,3.6,2639,8.5M,100000,Free,0,Everyone
558,Harkins Theatres,ENTERTAINMENT,4.3,1511,12M,100000,Free,0,Everyone
559,AMC Theatres,ENTERTAINMENT,4.3,44550,72M,1000000,Free,0,Everyone
560,Cooking Channel,ENTERTAINMENT,4.1,1033,16M,100000,Free,0,Teen
561,Animal Planet GO,ENTERTAINMENT,4.2,2442,9.6M,100000,Free,0,Teen
562,DramaFever Stream Asian Drama Shows and Movies,ENTERTAINMENT,4.2,155234,22M,1000000,Free,0,Teen
563,Investigation Discovery GO,ENTERTAINMENT,4.5,12216,13M,1000000,Free,0,Teen
